Student_ID,Attendance,Study_Hours,CGPA,Internal_Marks,Assignment_Score,Communication_Skills,Project_Score,Placement_Status
STU05448,81.67,3.8,3.06,82.49,77.66,High,77.99,Placed
STU05449,78.43,4.94,3.26,82.51,70.91,Low,81.99,Placed
STU05450,60.4,4.23,2.9,74.72,57.46,High,87.31,Placed
STU05451,67.46,6.1,3.11,73.58,80.47,Medium,87.33,Placed
STU05452,65.27,3.14,2.77,70.38,64.36,Low,75.28,Placed
STU05453,64.18,9.9,3.56,91.8,77.3,Medium,95.35,Placed
STU05454,72.68,5.51,3.01,77.01,61.43,Low,79.39,Placed
STU05455,85.27,2.75,2.77,79.94,63.32,Medium,74.64,Placed
STU05456,64.35,5.29,3.01,77.36,69.33,Medium,78.53,Placed
STU05457,70.77,8.8,3.45,79.19,75.6,High,94.97,Placed
STU05458,71.81,1.2,2.44,72.23,55.03,Medium,68.28,Placed
STU05459,96.99,7.12,3.91,97.68,87.07,Medium,94.41,Placed
STU05460,96.05,5.93,3.43,77.89,92.31,Medium,97.32,Placed
STU05461,89.41,2.53,2.89,79.3,80.95,Medium,77.78,Placed
STU05462,65.39,8.36,3.5,82.9,81.53,Low,95.76,Placed
STU05463,57.93,4.32,2.8,66.4,51.61,Low,88.09,Placed
STU05464,68.63,3.64,2.75,65.65,64.7,Medium,73.01,Placed
STU05465,66.47,8.45,3.63,81.34,72.97,Low,95.8,Placed
STU05466,76.75,6.75,3.5,83.76,81.93,Medium,85.77,Placed
STU05467,88.44,9.08,4.0,92.39,92.98,High,100.0,Placed
STU05468,91.91,6.67,3.62,75.55,83.59,High,97.54,Placed
STU05469,91.33,7.67,3.69,87.58,98.99,Medium,85.14,Placed
STU05470,70.47,8.53,3.48,81.21,77.55,Low,100.0,Placed
STU05471,84.55,1.49,2.79,73.48,65.01,Low,77.42,Placed
STU05472,68.45,7.98,3.42,83.96,74.78,Low,95.33,Placed
STU05473,57.62,6.52,3.01,84.82,56.25,Medium,81.91,Placed
STU05474,85.17,1.63,2.7,73.97,70.5,Medium,79.15,Placed
STU05475,55.42,5.58,2.82,67.0,54.89,Low,92.72,Placed
STU05476,72.59,1.74,2.63,70.63,53.53,Low,72.75,Placed
STU05477,69.16,7.62,3.22,82.89,87.46,Medium,90.85,Placed
STU05478,84.82,5.92,3.46,85.89,74.56,Low,91.51,Placed
STU05479,87.95,9.58,4.0,91.33,96.23,Medium,100.0,Placed
STU05480,68.08,2.65,2.58,68.42,57.75,Medium,75.22,Placed
STU05481,89.9,6.45,3.85,79.42,80.13,Low,100.0,Placed
STU05482,67.64,2.9,2.7,75.38,55.8,High,77.51,Placed
STU05483,74.19,6.53,3.11,71.22,65.88,Medium,90.58,Placed
STU05484,86.26,7.5,3.63,86.99,98.92,Medium,100.0,Placed
STU05485,84.8,7.5,3.66,87.34,83.73,Medium,100.0,Placed
STU05486,97.46,8.34,4.0,85.66,96.88,Medium,96.44,Placed
STU05487,64.68,8.68,3.48,81.24,84.46,Low,100.0,Placed
STU05488,83.48,1.7,2.6,72.25,61.93,Low,81.32,Placed
STU05489,81.22,4.09,2.92,71.93,80.01,Medium,89.82,Placed
STU05490,94.35,7.18,3.64,76.83,95.59,Medium,92.69,Placed
STU05491,61.72,5.49,2.92,74.79,50.0,High,86.19,Placed
STU05492,87.33,2.72,2.8,73.89,70.78,High,76.44,Placed
STU05493,79.44,5.97,3.23,85.54,79.09,Medium,89.83,Placed
STU05494,66.81,4.67,3.05,72.7,62.66,High,93.6,Placed
STU05495,75.4,4.51,3.3,85.0,69.08,Low,87.77,Placed
STU05496,69.35,8.29,3.65,78.03,71.7,High,89.44,Placed
STU05497,79.91,4.67,3.34,73.41,68.66,Low,85.92,Placed
STU05498,93.23,1.24,2.98,74.26,71.45,High,74.01,Placed
STU05499,79.48,1.52,2.8,68.84,74.92,Medium,84.95,Placed
STU05500,82.16,8.71,3.74,78.06,81.4,Medium,95.72,Placed
STU05501,77.31,9.65,3.88,96.25,82.89,High,100.0,Placed
STU05502,57.2,7.2,3.12,75.23,62.52,Low,88.77,Placed
STU05503,65.01,4.28,2.83,85.57,51.07,Medium,89.9,Placed
STU05504,76.16,9.45,3.82,80.86,86.86,High,100.0,Placed
STU05505,68.34,6.97,3.43,72.58,62.84,Low,96.04,Placed
STU05506,62.82,8.6,3.55,89.0,64.53,High,98.82,Placed
STU05507,76.68,7.89,3.56,79.08,73.21,Medium,97.46,Placed
STU05508,68.88,4.41,2.95,76.13,53.5,Medium,83.74,Placed
STU05509,66.1,5.31,3.1,70.45,71.41,High,96.92,Placed
STU05510,74.95,2.68,2.88,74.32,66.12,High,72.77,Placed
STU05511,60.73,3.63,2.48,62.87,60.0,Low,63.2,Not Placed
STU05512,94.89,8.0,3.71,84.18,99.91,Medium,100.0,Placed
STU05513,92.31,9.05,4.0,85.63,94.98,Medium,100.0,Placed
STU05514,85.43,7.52,3.65,84.96,85.73,High,97.47,Placed
STU05515,59.57,5.19,2.86,77.42,64.3,Medium,74.05,Placed
STU05516,88.36,1.78,2.8,74.84,80.86,High,80.31,Placed
STU05517,89.74,1.51,2.78,75.66,63.78,High,70.54,Placed
STU05518,88.01,4.37,3.31,79.17,93.64,Medium,80.41,Placed
STU05519,59.9,5.17,2.76,70.92,50.55,Low,78.04,Placed
STU05520,82.69,6.48,3.47,83.95,77.82,Low,84.58,Placed
STU05521,90.88,1.06,2.81,73.15,71.32,Medium,76.22,Placed
STU05522,79.83,9.91,3.99,87.55,89.58,High,100.0,Placed
STU05523,82.8,4.28,3.17,79.99,85.85,Medium,78.57,Placed
STU05524,74.71,8.63,3.74,79.75,86.74,High,100.0,Placed
STU05525,77.73,5.81,3.2,85.58,77.11,High,86.0,Placed
STU05526,56.48,2.17,2.28,66.14,52.92,Low,72.43,Placed
STU05527,82.48,8.18,4.0,88.62,87.59,Medium,100.0,Placed
STU05528,58.5,7.39,3.19,78.06,59.91,Medium,95.07,Placed
STU05529,73.71,5.75,3.19,81.54,74.12,High,97.94,Placed
STU05530,67.58,5.63,3.21,80.22,66.37,High,84.88,Placed
STU05531,78.45,1.79,2.93,74.96,58.07,Medium,83.15,Placed
STU05532,60.74,6.9,3.11,84.62,71.87,Medium,92.41,Placed
STU05533,84.74,9.2,3.75,69.0,90.07,High,100.0,Placed
STU05534,89.19,1.84,2.68,78.34,65.14,Medium,79.67,Placed
STU05535,62.02,3.37,2.93,79.7,50.0,Medium,77.13,Placed
STU05536,59.49,9.12,3.35,71.08,73.16,Medium,100.0,Placed
STU05537,61.26,3.56,2.7,77.03,60.98,Low,67.8,Placed
STU05538,92.72,6.89,3.53,87.62,92.72,Medium,89.72,Placed
STU05539,77.71,5.81,3.07,79.65,77.53,Medium,90.74,Placed
STU05540,75.09,6.37,3.29,71.66,69.31,Medium,92.06,Placed
STU05541,59.59,4.74,2.71,75.99,57.45,Low,82.3,Placed
STU05542,82.93,3.7,2.95,80.38,70.46,High,85.43,Placed
STU05543,92.32,1.44,3.15,74.95,72.0,High,75.17,Placed
STU05544,90.61,7.7,3.83,88.14,89.91,High,100.0,Placed
STU05545,81.92,7.71,3.78,83.54,79.72,High,97.54,Placed
STU05546,58.24,7.04,3.3,84.06,67.21,Low,99.11,Placed
STU05547,59.83,6.79,3.15,76.25,57.19,High,88.58,Placed
STU05548,57.12,3.19,2.52,67.34,50.0,Low,78.92,Placed
STU05549,66.07,1.2,2.46,69.31,50.0,Low,75.18,Placed
STU05550,60.83,8.28,3.43,74.45,73.8,Medium,100.0,Placed
STU05551,66.18,5.42,2.97,74.95,66.24,Medium,85.73,Placed
STU05552,71.56,3.76,2.91,76.7,52.83,High,80.16,Placed
STU05553,95.55,1.92,2.86,78.73,80.77,Medium,73.61,Placed
STU05554,81.25,1.56,2.68,73.38,64.4,Low,77.34,Placed
STU05555,90.9,4.14,3.18,71.05,77.64,High,75.64,Placed
STU05556,85.55,8.24,3.58,89.71,86.71,High,98.82,Placed
STU05557,59.84,9.27,3.19,85.4,62.67,Medium,97.31,Placed
STU05558,86.64,9.07,3.77,85.8,92.57,Medium,100.0,Placed
STU05559,66.83,9.28,3.92,83.22,68.7,High,99.41,Placed
STU05560,82.48,9.17,3.82,83.14,86.39,Medium,100.0,Placed
STU05561,69.66,5.75,3.27,78.26,65.87,Low,90.02,Placed
STU05562,97.9,2.97,2.85,75.55,86.86,Medium,73.88,Placed
STU05563,66.33,8.18,3.32,78.33,72.85,High,94.55,Placed
STU05564,67.0,2.92,2.49,65.59,61.61,Low,69.04,Placed
STU05565,95.02,3.4,3.16,82.98,74.06,Low,88.18,Placed
STU05566,56.06,3.1,2.92,76.32,50.0,High,83.34,Placed
STU05567,84.96,5.63,3.44,76.0,83.05,High,92.81,Placed
STU05568,86.19,3.9,3.38,82.04,83.09,Medium,83.42,Placed
STU05569,90.96,2.39,2.93,76.02,68.1,High,86.21,Placed
STU05570,96.9,5.08,3.67,80.45,82.71,Medium,86.43,Placed
STU05571,96.95,8.87,4.0,93.98,100.0,Medium,100.0,Placed
STU05572,57.81,6.13,3.02,76.93,69.32,Medium,81.63,Placed
STU05573,90.34,8.91,3.86,85.24,95.7,Medium,100.0,Placed
STU05574,82.79,2.76,2.71,72.09,62.86,Low,83.97,Placed
STU05575,82.84,2.5,2.82,76.08,62.23,Medium,80.58,Placed
STU05576,60.52,6.18,3.1,76.8,62.76,Low,83.73,Placed
STU05577,82.96,5.17,3.57,82.49,79.02,High,88.47,Placed
STU05578,97.25,6.94,3.56,88.0,92.29,High,92.54,Placed
STU05579,94.21,8.15,3.89,79.65,88.35,Medium,96.08,Placed
STU05580,73.88,7.76,3.25,72.75,84.0,Medium,94.39,Placed
STU05581,56.72,9.48,3.46,85.39,66.72,Medium,100.0,Placed
STU05582,70.58,4.58,3.04,88.6,68.38,High,81.8,Placed
STU05583,90.53,2.86,3.11,81.74,65.36,Medium,91.5,Placed
STU05584,85.16,5.96,3.51,91.44,88.21,High,91.99,Placed
STU05585,74.75,2.0,2.73,70.59,56.68,Low,77.91,Placed
STU05586,57.37,3.6,2.74,69.67,59.76,Low,80.88,Placed
STU05587,73.36,2.87,2.79,75.74,65.97,Low,70.14,Placed
STU05588,75.17,4.57,2.91,79.64,60.27,Medium,85.47,Placed
STU05589,94.93,2.0,2.7,65.8,78.42,High,63.8,Placed
STU05590,82.57,1.29,2.6,70.13,74.85,High,74.61,Placed
STU05591,68.4,6.91,3.29,79.37,66.87,High,92.56,Placed
STU05592,77.59,6.49,3.58,79.51,86.5,High,86.07,Placed
STU05593,57.84,7.38,3.21,75.69,65.71,Low,92.16,Placed
STU05594,96.82,6.94,3.71,88.79,100.0,High,94.57,Placed
STU05595,70.48,2.03,2.67,74.38,58.43,Medium,74.98,Placed
STU05596,75.55,3.62,2.89,78.62,65.55,Low,80.38,Placed
STU05597,70.28,2.17,2.75,74.69,68.74,Medium,73.89,Placed
STU05598,84.35,8.59,4.0,83.63,92.57,High,100.0,Placed
STU05599,83.48,7.72,3.99,89.98,83.54,Medium,100.0,Placed
STU05600,85.76,2.81,2.97,70.92,74.59,Low,79.16,Placed
STU05601,66.53,4.07,2.91,73.35,57.05,Medium,81.98,Placed
STU05602,68.57,9.7,3.97,82.46,79.6,Medium,100.0,Placed
STU05603,60.39,6.35,3.09,73.97,69.52,Low,99.9,Placed
STU05604,83.19,8.21,3.83,86.43,85.21,High,98.77,Placed
STU05605,56.71,3.38,2.44,66.96,50.0,Medium,67.63,Not Placed
STU05606,80.7,2.89,2.85,69.75,62.43,Medium,74.77,Placed
STU05607,92.4,8.06,4.0,93.69,93.53,Medium,100.0,Placed
STU05608,93.31,7.17,3.62,82.82,86.32,High,100.0,Placed
STU05609,74.31,7.13,3.41,78.34,67.24,Medium,88.68,Placed
STU05610,74.75,5.97,3.03,70.96,65.53,Medium,87.04,Placed
STU05611,58.31,6.07,3.34,70.68,66.91,High,90.6,Placed
STU05612,83.84,7.62,3.84,84.97,84.08,Medium,94.8,Placed
STU05613,90.31,3.43,3.15,70.88,77.89,Medium,91.01,Placed
STU05614,65.52,4.17,2.94,78.78,54.14,Medium,88.52,Placed
STU05615,73.12,8.84,3.73,84.94,76.54,High,100.0,Placed
STU05616,91.07,3.78,3.39,88.48,75.51,High,84.37,Placed
STU05617,92.72,5.92,3.45,82.52,85.26,High,96.12,Placed
STU05618,65.46,7.32,3.44,77.65,59.39,High,96.62,Placed
STU05619,78.67,10.0,4.0,78.6,94.48,Medium,100.0,Placed
STU05620,63.28,4.92,3.12,81.46,60.28,Low,90.88,Placed
STU05621,59.38,4.85,2.53,63.86,58.28,Medium,81.85,Placed
STU05622,94.18,8.58,3.86,84.28,100.0,High,92.47,Placed
STU05623,90.28,8.25,3.69,92.64,97.0,High,93.43,Placed
STU05624,87.68,7.58,3.72,87.75,84.43,High,90.76,Placed
STU05625,57.1,5.17,2.58,72.9,59.81,Low,86.29,Placed
STU05626,91.28,3.92,2.9,79.52,83.34,Low,78.32,Placed
STU05627,73.84,6.48,3.65,88.39,75.4,Medium,97.64,Placed
STU05628,69.72,8.89,3.72,92.56,83.8,High,100.0,Placed
STU05629,78.5,8.95,3.79,82.45,89.46,Medium,100.0,Placed
STU05630,58.93,1.98,2.48,67.94,52.44,Low,71.71,Placed
STU05631,87.54,4.86,3.31,75.15,87.79,High,84.12,Placed
STU05632,80.04,5.18,3.38,80.37,74.76,Medium,87.61,Placed
STU05633,63.02,9.8,3.57,82.18,75.16,Medium,95.16,Placed
STU05634,63.09,7.1,3.29,70.7,71.7,Low,86.38,Placed
STU05635,62.92,4.67,2.93,71.86,58.26,High,79.58,Placed
STU05636,57.45,1.23,2.14,72.87,50.0,High,71.53,Not Placed
STU05637,80.28,6.09,3.56,83.93,74.13,Low,90.16,Placed
STU05638,91.13,1.86,2.83,77.54,59.83,Low,75.9,Placed
STU05639,55.75,8.51,3.52,81.58,68.72,High,99.52,Placed
STU05640,57.11,7.77,3.29,70.04,54.71,Medium,97.08,Placed
STU05641,79.63,5.14,3.46,80.89,69.94,Medium,80.25,Placed
STU05642,90.24,4.86,3.18,83.33,86.7,Medium,77.88,Placed
STU05643,69.05,9.08,3.48,75.88,82.46,High,96.07,Placed
STU05644,70.03,3.6,2.7,76.18,68.87,High,73.66,Placed
STU05645,80.64,3.24,2.97,67.08,57.12,High,85.41,Placed
STU05646,66.79,9.45,3.9,86.91,78.57,Medium,100.0,Placed
STU05647,56.14,8.28,3.57,85.61,63.22,High,100.0,Placed
STU05648,86.61,8.39,3.46,79.97,95.38,Low,93.94,Placed
STU05649,81.9,2.76,2.93,87.52,77.65,Medium,81.35,Placed
STU05650,79.97,2.29,2.31,65.27,57.99,Medium,69.35,Placed
STU05651,86.89,1.23,2.86,71.4,68.31,High,78.48,Placed
STU05652,84.03,3.13,3.15,78.8,76.62,Low,85.3,Placed
STU05653,63.85,7.97,3.4,76.99,67.96,High,99.34,Placed
STU05654,70.16,3.16,2.79,66.26,71.08,Medium,78.54,Placed
STU05655,60.42,7.56,3.3,74.13,63.62,Low,99.49,Placed
STU05656,60.58,3.27,2.53,74.16,51.47,Low,78.34,Placed
STU05657,84.08,4.56,3.26,77.59,69.49,Low,83.49,Placed
STU05658,91.92,9.85,4.0,96.51,99.0,High,100.0,Placed
STU05659,96.4,3.2,3.32,77.59,63.62,Low,88.21,Placed
STU05660,82.02,4.39,3.12,81.01,72.29,Low,91.31,Placed
STU05661,62.92,3.71,2.62,74.01,64.08,Low,73.02,Placed
STU05662,59.54,1.99,2.21,64.25,50.0,Medium,74.84,Not Placed
STU05663,89.95,5.41,3.13,73.18,73.48,Medium,79.7,Placed
STU05664,79.89,4.41,3.31,71.02,78.83,Low,83.79,Placed
STU05665,81.59,7.25,3.49,84.68,89.54,High,96.89,Placed
STU05666,88.6,8.36,3.88,92.59,82.82,High,96.31,Placed
STU05667,85.24,5.9,3.68,76.22,91.28,Medium,100.0,Placed
STU05668,90.88,1.29,2.72,70.82,74.17,Medium,77.85,Placed
STU05669,57.42,6.57,3.0,72.7,66.94,Medium,82.26,Placed
STU05670,87.14,1.5,2.76,75.9,64.46,High,78.9,Placed
STU05671,91.59,6.55,3.61,81.68,96.85,Medium,87.6,Placed
STU05672,67.3,7.17,3.62,90.02,68.73,High,95.52,Placed
STU05673,82.54,2.78,3.14,75.76,67.5,Medium,86.35,Placed
STU05674,68.51,8.37,3.63,77.34,77.82,High,100.0,Placed
STU05675,96.19,9.2,4.0,85.66,97.2,High,100.0,Placed
STU05676,56.44,8.32,3.32,78.02,55.98,High,93.09,Placed
STU05677,79.93,3.75,3.06,79.3,70.97,Low,77.26,Placed
STU05678,62.16,6.28,3.08,75.08,61.66,High,89.26,Placed
STU05679,85.63,9.23,3.73,86.91,86.59,High,100.0,Placed
STU05680,62.56,3.89,2.95,71.47,64.15,High,92.61,Placed
STU05681,65.12,8.38,3.56,81.29,86.59,Medium,95.12,Placed
STU05682,76.26,1.09,2.56,66.79,53.75,Low,77.0,Placed
STU05683,94.34,1.03,2.82,69.6,74.75,High,79.08,Placed
STU05684,64.1,7.84,3.16,84.31,67.4,High,89.9,Placed
STU05685,61.2,7.85,3.2,74.82,81.25,Low,96.3,Placed
STU05686,87.64,8.1,3.83,84.22,92.36,Medium,95.42,Placed
STU05687,76.53,9.37,3.72,89.91,89.89,Medium,100.0,Placed
STU05688,94.21,2.06,2.94,79.03,83.64,Low,77.46,Placed
STU05689,61.3,3.09,2.62,79.61,54.09,Low,79.56,Placed
STU05690,82.77,9.13,3.76,87.53,87.5,Low,100.0,Placed
STU05691,65.01,2.6,2.47,66.63,63.91,Medium,72.24,Placed
STU05692,61.74,7.14,3.01,86.35,70.48,Low,89.28,Placed
STU05693,84.39,5.77,3.36,83.23,74.76,High,89.5,Placed
STU05694,80.53,1.75,2.81,72.98,60.32,Medium,71.18,Placed
STU05695,87.46,3.57,2.85,74.49,73.33,Medium,78.79,Placed
STU05696,68.31,5.68,3.12,78.38,73.65,High,84.71,Placed
STU05697,74.26,8.67,3.71,83.3,89.26,High,93.77,Placed
STU05698,72.44,7.37,3.29,72.64,87.96,Low,88.65,Placed
STU05699,97.32,6.6,3.91,95.08,88.39,Medium,96.03,Placed
STU05700,67.57,5.46,3.03,76.19,66.29,Medium,86.46,Placed
STU05701,67.68,3.69,2.8,74.56,57.8,High,74.19,Placed
STU05702,70.25,2.07,2.59,81.48,56.32,Medium,81.05,Placed
STU05703,79.28,4.68,2.88,71.09,78.05,Medium,86.19,Placed
STU05704,65.85,1.26,2.58,74.21,51.17,Medium,72.86,Placed
STU05705,94.36,2.9,2.96,71.52,87.08,Medium,74.27,Placed
STU05706,66.42,4.89,2.94,76.94,59.72,Medium,83.17,Placed
STU05707,93.52,4.77,3.46,82.5,88.57,Low,87.74,Placed
STU05708,59.45,1.4,2.57,74.8,50.0,High,68.1,Placed
STU05709,83.23,6.3,3.28,85.42,69.47,Medium,84.61,Placed
STU05710,94.0,5.95,3.49,78.92,81.91,Medium,95.58,Placed
STU05711,62.26,1.7,2.65,78.84,50.66,Medium,73.25,Placed
STU05712,96.64,9.49,4.0,95.44,100.0,Medium,100.0,Placed
STU05713,74.47,1.89,2.75,71.77,57.5,Medium,76.24,Placed
STU05714,95.67,8.69,3.83,85.94,96.6,High,100.0,Placed
STU05715,84.1,1.0,2.61,68.79,68.23,Medium,76.65,Placed
STU05716,67.97,8.94,3.59,81.5,72.6,Medium,100.0,Placed
STU05717,63.1,1.18,2.24,60.92,50.0,Low,75.71,Not Placed
STU05718,68.06,7.82,3.19,82.2,73.34,High,93.07,Placed
STU05719,59.0,4.26,2.7,62.11,52.35,High,73.0,Placed
STU05720,61.19,7.64,3.52,78.72,56.18,High,88.79,Placed
STU05721,59.5,4.62,2.84,73.89,52.55,Low,79.4,Placed
STU05722,73.19,1.64,2.8,80.1,62.15,Medium,79.98,Placed
STU05723,89.21,7.91,3.8,82.89,93.97,High,96.83,Placed
STU05724,61.08,1.64,2.3,69.71,56.8,Medium,72.29,Not Placed
STU05725,60.6,9.3,3.75,84.54,78.91,High,100.0,Placed
STU05726,82.67,1.46,2.74,77.61,60.11,High,76.15,Placed
STU05727,63.48,5.31,3.14,79.6,57.25,Low,75.61,Placed
STU05728,59.2,7.51,3.1,81.4,60.67,Medium,85.12,Placed
STU05729,62.17,4.54,3.02,73.48,57.44,Medium,93.1,Placed
STU05730,94.72,2.96,3.27,74.22,75.9,Low,85.28,Placed
STU05731,90.32,7.83,3.82,87.71,89.71,High,85.4,Placed
STU05732,70.22,8.06,3.39,78.25,70.12,Low,95.38,Placed
STU05733,83.2,9.3,3.89,86.79,94.18,Medium,100.0,Placed
STU05734,78.1,4.39,3.17,79.64,64.95,High,86.85,Placed
STU05735,84.12,5.56,3.38,86.77,72.98,Low,90.14,Placed
STU05736,84.35,4.27,3.25,82.88,78.41,Medium,76.85,Placed
STU05737,82.04,3.31,3.13,74.15,74.9,Medium,81.57,Placed
STU05738,66.44,7.76,3.31,74.03,70.08,High,85.44,Placed
STU05739,56.68,4.06,2.54,78.96,57.73,Medium,72.36,Placed
STU05740,74.59,4.85,3.09,69.18,74.01,Low,78.36,Placed
STU05741,93.31,4.63,3.3,77.28,94.94,High,95.92,Placed
STU05742,79.49,7.41,3.67,87.29,85.23,Medium,100.0,Placed
STU05743,90.79,9.26,3.84,94.27,100.0,High,100.0,Placed
STU05744,97.64,7.0,3.92,86.07,94.49,Medium,91.56,Placed
STU05745,62.04,5.24,3.17,78.18,68.76,Low,88.14,Placed
STU05746,84.75,8.01,3.72,80.3,95.36,High,93.22,Placed
STU05747,83.99,6.77,3.53,83.05,81.65,Low,89.38,Placed
STU05748,97.14,1.55,2.82,68.13,73.22,Medium,78.68,Placed
STU05749,97.38,1.86,2.91,71.15,75.41,High,78.7,Placed
STU05750,84.53,1.34,2.66,75.71,69.14,Medium,75.69,Placed
STU05751,65.48,5.11,3.22,76.42,55.82,Medium,81.09,Placed
STU05752,89.34,8.43,3.84,90.72,89.05,Low,100.0,Placed
STU05753,59.6,3.82,2.52,69.45,61.32,High,79.56,Placed
STU05754,88.57,4.46,3.29,72.58,83.23,Low,83.39,Placed
STU05755,94.14,9.19,4.0,93.84,83.75,High,100.0,Placed
STU05756,71.46,8.53,3.6,76.6,69.77,High,89.82,Placed
STU05757,82.12,6.99,3.75,81.99,94.6,High,85.69,Placed
STU05758,73.5,3.4,2.98,74.75,71.08,Low,91.64,Placed
STU05759,73.82,2.05,2.51,75.13,56.72,Medium,75.21,Placed
STU05760,68.35,1.14,2.36,65.74,50.0,Medium,69.14,Placed
STU05761,87.77,1.96,2.89,70.11,63.61,High,81.87,Placed
STU05762,95.26,3.63,2.97,76.5,85.16,Low,77.66,Placed
STU05763,95.45,5.97,3.63,82.46,100.0,High,93.75,Placed
STU05764,62.52,1.58,2.16,63.58,61.22,Low,75.28,Not Placed
STU05765,92.61,2.23,3.13,78.6,66.32,Medium,75.21,Placed
STU05766,86.71,2.63,3.08,70.96,70.48,High,78.61,Placed
STU05767,65.87,6.69,3.32,71.19,62.62,High,84.64,Placed
STU05768,57.89,6.54,3.0,86.67,61.76,Low,92.24,Placed
STU05769,66.52,5.96,3.17,78.52,58.1,Low,89.61,Placed
STU05770,94.22,3.25,3.07,77.77,76.87,Low,88.11,Placed
STU05771,82.23,4.34,2.98,71.85,68.6,Medium,87.69,Placed
STU05772,86.01,1.87,2.77,77.73,72.56,Low,75.13,Placed
STU05773,66.06,3.04,2.8,70.95,53.87,Medium,81.14,Placed
STU05774,85.93,9.08,3.91,72.96,88.76,Low,100.0,Placed
STU05775,56.21,9.82,3.78,82.56,72.48,Medium,100.0,Placed
STU05776,71.14,6.83,3.46,80.07,82.25,High,100.0,Placed
STU05777,81.95,9.25,3.97,86.74,100.0,Medium,97.71,Placed
STU05778,61.28,6.78,2.95,74.35,67.12,Low,78.64,Placed
STU05779,90.39,1.3,2.76,69.87,70.68,Medium,69.92,Placed
STU05780,65.11,9.97,3.56,79.04,84.9,High,100.0,Placed
STU05781,83.05,1.89,2.75,71.53,74.11,Medium,78.37,Placed
STU05782,72.42,7.14,3.3,71.42,79.66,Medium,89.48,Placed
STU05783,80.63,3.28,2.89,64.94,59.85,High,79.13,Placed
STU05784,59.62,4.53,2.98,76.28,63.53,Medium,79.71,Placed
STU05785,55.73,6.81,3.18,78.72,62.17,Medium,89.88,Placed
STU05786,94.11,4.93,3.55,87.02,79.71,Medium,86.91,Placed
STU05787,66.59,3.25,2.5,68.69,54.01,High,84.66,Placed
STU05788,90.25,4.01,3.21,72.6,82.72,Medium,91.77,Placed
STU05789,97.97,4.07,3.48,72.01,70.53,High,91.52,Placed
STU05790,64.09,9.63,3.88,82.14,74.42,High,100.0,Placed
STU05791,66.4,8.19,3.24,81.02,68.75,Medium,99.49,Placed
STU05792,83.5,5.13,3.22,85.83,72.64,Medium,87.94,Placed
STU05793,96.51,2.8,3.27,79.54,77.86,High,84.13,Placed
STU05794,94.38,8.3,3.88,80.51,86.53,High,91.78,Placed
STU05795,76.62,2.41,2.62,67.1,69.86,Low,77.38,Placed
STU05796,89.19,2.89,2.79,69.23,62.27,Low,72.23,Placed
STU05797,60.84,4.29,2.66,69.94,57.57,Medium,78.22,Placed
STU05798,97.03,8.92,3.79,91.09,94.31,Medium,100.0,Placed
STU05799,96.47,2.19,3.03,82.4,90.63,High,75.22,Placed
STU05800,62.04,2.1,2.63,70.7,51.07,Medium,77.89,Placed
STU05801,67.88,5.45,2.9,75.67,52.9,Medium,90.11,Placed
STU05802,59.31,3.49,2.7,68.43,56.19,Low,74.57,Placed
STU05803,66.68,6.12,3.29,70.99,60.15,Low,90.77,Placed
STU05804,90.09,5.06,3.36,89.27,88.17,Medium,82.5,Placed
STU05805,71.27,4.91,2.81,62.16,70.46,Medium,77.14,Placed
STU05806,58.8,2.01,2.49,60.71,56.9,Low,75.48,Not Placed
STU05807,69.72,2.27,2.63,80.52,58.7,Low,79.39,Placed
STU05808,97.2,8.39,3.94,87.4,100.0,Medium,93.66,Placed
STU05809,82.08,8.97,3.75,79.31,87.84,High,100.0,Placed
STU05810,72.89,3.11,2.82,77.29,59.11,Medium,76.97,Placed
STU05811,62.16,2.02,2.56,74.61,57.19,Medium,75.7,Placed
STU05812,97.41,1.48,3.29,72.84,69.98,High,78.21,Placed
STU05813,90.3,6.47,3.59,80.45,86.44,High,92.45,Placed
STU05814,67.1,7.44,3.6,87.57,67.59,High,100.0,Placed
STU05815,58.01,4.36,2.83,69.84,59.53,Medium,89.51,Placed
STU05816,57.43,7.12,3.16,79.38,56.62,Low,82.62,Placed
STU05817,60.18,7.42,3.29,86.57,62.94,Medium,89.89,Placed
STU05818,79.97,9.42,3.68,72.19,87.5,Medium,100.0,Placed
STU05819,94.94,1.58,2.96,73.78,84.63,Medium,75.58,Placed
STU05820,76.36,2.73,2.51,71.38,61.08,Medium,77.64,Placed
STU05821,91.25,1.62,2.73,63.82,70.44,Low,81.23,Placed
STU05822,74.17,8.81,3.7,81.76,72.69,Low,100.0,Placed
STU05823,85.47,8.13,3.93,92.4,81.88,Medium,86.49,Placed
STU05824,86.47,6.17,3.69,80.73,85.17,High,95.89,Placed
STU05825,62.48,1.75,2.41,61.55,50.44,Low,81.4,Placed
STU05826,70.53,3.46,2.85,79.86,62.09,Low,80.57,Placed
STU05827,82.4,3.68,3.19,80.45,82.41,High,79.01,Placed
STU05828,58.04,6.05,2.83,73.59,50.0,Medium,80.26,Placed
STU05829,70.55,3.32,2.87,73.92,75.31,High,79.32,Placed
STU05830,78.0,1.66,2.54,75.67,69.44,Medium,77.13,Placed
STU05831,97.84,7.58,3.83,87.41,94.05,High,100.0,Placed
STU05832,75.4,3.69,2.87,77.62,68.75,Low,79.59,Placed
